dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,2.0,0.5031394033124444,0.13978698980215581,31.577312826384194
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,3.0,0.48671502048077675,0.12984222985503455,30.548939252272287
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,4.0,0.49001240157326886,0.12032926973588909,30.456531293332567
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,6.0,0.5030568188820592,0.12082010175487666,31.061710683219303
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,8.0,0.5176931617943781,0.13009185795113815,31.547719595725813
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,12.0,0.529278465960464,0.1454088605970865,31.967969475616677
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,16.0,0.5317502047546647,0.15013881681872396,32.02231172152172
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,24.0,0.5288380456096504,0.15731574718144575,32.08845354284798
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,32.0,0.5220613453528269,0.16160013878977517,31.950126418203602
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,48.0,0.49248002613809067,0.17854595028096903,31.109355667038407
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.1084948498869287,64.0,0.4811574174696907,0.178795750265967,30.74548008386851
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,0.0,0.626405705659214,0.1403923720974649,38.19239033936185
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,0.125,0.6101417981597367,0.13870368381834083,37.361010364170525
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,0.25,0.5965104125710586,0.14560816879756755,36.493665760948325
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,0.5,0.5605545391308875,0.14435541279715577,34.742480528843075
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,0.75,0.5408585795325231,0.14470142929505228,33.55109052865143
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.2287608322258445,1.0,0.5256023717100669,0.1457004390474794,32.686407351467444
